CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
41.076.607/0001-32;2024-03-01;2;26523337.94;0;0;0;26523337.94;327030000;289230000;0;289230000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;37800000;68463231.42;0.27;68400000.14;63231.01;0;203159.99;0;0;0;0;0;48263437.23;0;2988264.62;51454861.84
41.076.710/0001-82;2024-01-01;1;23664978.13;6000708.9;0;0;17664269.23;450505380.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54693194.44;0;0;0;0;0;0;;395812186.23;0;;0;0;0;13750.12;0;0;13750.12;0;315197.59;0;0;0;0;0;0;0;52493852.24;52809049.83
41.076.710/0001-82;2024-02-01;1;18921889.37;0;0;0;18921889.37;397598125.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52349628.64;0;0;0;0;0;0;;345248497.22;0;;0;0;0;116413.66;0;0;116413.66;0;313638.86;0;0;0;0;0;0;0;62585.52;376224.38
41.076.710/0001-82;2024-03-01;1;26538077.79;0;0;0;26538077.79;409921139.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50806233.86;0;0;0;0;0;0;;359114905.92;0;;0;0;0;57757.58;0;0;57757.58;0;282225.07;0;0;0;0;0;0;0;20319180.51;20601405.58
41.076.748/0001-55;2024-01-01;2;17907904.9;4382786.01;0;0;13525118.89;430072223.96;430072223.96;0;430072223.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13202001.58;2151457.41;0;11050544.17;0;206984;0;247566235.26;0;0;0;0;0;5080373.94;252853593.2
41.076.748/0001-55;2024-02-01;1;17647218.55;4406977.01;0;0;13240241.54;430072223.96;430072223.96;0;430072223.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13082639.08;2151457.41;0;10931181.67;0;208328.54;0;248547260.82;0;0;0;0;0;4858852.3;253614441.66
41.076.748/0001-55;2024-03-01;1;10113342.14;4431440.67;0;0;5681901.47;430072223.96;430072223.96;0;430072223.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;12945009.53;2151457.44;0;10793552.09;0;207187.64;0;249970765.8;0;0;0;0;0;4867259.59;255045213.03
41.076.823/0001-88;2024-01-01;1;1135380.63;0;451429.5;0;683951.13;156631883.57;156631883.57;0;156631883.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1219629.14;1002813.68;0;216815.46;0;64897.99;0;0;0;0;84936099.24;0;0;1400445.3;86401442.53
41.076.823/0001-88;2024-02-01;1;1295358.11;0;500848.76;0;794509.35;156631883.57;156631883.57;0;156631883.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1118331.96;1001575.59;0;116756.37;0;65328.88;0;0;0;0;85242409.48;0;0;1516091.13;86823829.49
41.076.823/0001-88;2024-03-01;1;2493071.41;0;1693391.39;0;799680.02;156783243.57;156783243.57;0;156783243.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;770303.61;767875.13;0;2428.48;0;65025.79;0;0;0;0;85681001.47;0;0;1547215.37;87293242.63
41.076.851/0001-03;2024-01-01;1;10752429.35;0;0;0;10752429.35;31619877.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3105194.7;0;0;0;0;0;0;;28514682.38;0;;0;0;0;11802941.3;0;9842825.16;1960116.14;0;49971.25;0;0;0;0;0;0;0;25715.98;75687.23
41.076.851/0001-03;2024-02-01;2;10070609.64;0;0;0;10070609.64;32251484.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3039525.03;0;0;0;0;0;0;;29211959.22;0;;0;0;0;11750985.93;0;9779926.01;1971059.92;0;49363.12;0;0;0;0;0;0;0;29108.2;78471.32
41.076.851/0001-03;2024-03-01;2;4601241.43;0;0;0;4601241.43;37600293.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3003342;0;0;0;0;0;0;;34596951.55;0;;0;0;0;11658018.7;0;9702487.72;1955530.98;0;50085.1;0;0;0;0;0;0;0;33537.3;83622.4
41.080.968/0001-52;2024-01-01;1;1905773.61;0;0;0;1905773.61;57766193.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;57766193.03;0;;0;0;0;223.07;0;0;223.07;0;76650.44;0;0;0;0;0;0;0;26574.64;103225.08
41.080.968/0001-52;2024-02-01;1;2114550.2;0;0;0;2114550.2;57748312.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;57748312.47;0;;0;0;0;11564.21;0;0;11564.21;0;77068.76;0;0;0;0;0;0;0;22774.84;99843.6
41.080.968/0001-52;2024-03-01;2;2494447.53;0;0;0;2494447.53;57758463.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;57758463.34;0;;0;0;0;10912.77;0;0;10912.77;0;77317.21;0;0;0;0;0;0;0;26412.27;103729.48
41.081.088/0001-09;2024-01-01;1;39592083.02;0;0;0;39592083.02;852573827.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;610079684.74;0;;0;0;242494142.83;1845731.52;0;0;1845731.52;0;825025;0;0;0;0;0;0;0;64260934.76;65085959.76
41.081.088/0001-09;2024-02-01;1;41253609.18;0;0;0;41253609.18;858658572.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;601687788.82;0;;0;0;256970783.79;1856578.63;0;0;1856578.63;0;828925.68;305500.38;0;0;0;0;0;0;65869443.98;67003870.04
41.081.088/0001-09;2024-03-01;1;33121672.99;0;0;0;33121672.99;864963345.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;607579424.18;0;;0;0;257383921.23;1855251.61;0;0;1855251.61;0;834764.89;601626.15;0;0;0;0;0;0;66479325.39;67915716.43
41.081.336/0001-03;2024-01-01;1;48299899.35;25200035.33;;23099864.02;;1497065619.32;1484166658.32;;1484166658.32;;;;;;;;;;;;;;;;12898961;;;;;;;;;;8363587.28;5235683.26;;3127904.02;;63483.28;;775122252.97;;;;;;837284.45;776023020.7
41.081.336/0001-03;2024-02-01;1;25142899.48;200817.01;;24942082.47;;1497821113.51;1484922152.51;;1484922152.51;;;;;;;;;;;;;;;;12898961;;;;;;;;;;81750354.57;;;81750354.57;;126966.56;;750122252.97;;;;;;6166652.17;756415871.7
41.081.336/0001-03;2024-03-01;1;26922018.7;196778.75;;26725239.95;;1554601969.73;1541703008.73;;1541703008.73;;;;;;;;;;;;;;;;12898961;;;;;;;;;;8948240.66;2449283.23;;6498957.43;;63483.28;;750000000;;;;;;61872354.79;811935838.07
41.081.356/0001-84;2024-01-01;1;1223718.97;3000;;;1220718.97;50458126.54;1649442.59;;;;12998.19;1636444.4;;;;;;;;;13704301.18;;;;;;;;35104382.77;;;;;;149299.45;;149299.45;;467648.16;20472.77;154824.55;;;;;;;49009.93;691955.41
41.081.356/0001-84;2024-02-01;1;2457424.85;3000;;;2454424.85;49669500.56;1649442.59;;;;12998.19;1636444.4;;;;;;;;;14307427.04;;;;;;;;33712630.93;;;;;;75039.5;;74825.1;214.4;467648.16;57894.74;157528.82;;;;;;;563680.5;1246752.22
41.081.356/0001-84;2024-03-01;1;607049.78;2924.93;;;604124.85;46226064.76;1649442.59;;;;12998.19;1636444.4;;;;;;;;;10755265.77;;;;;;;;33821356.4;;;;;;4539299.22;;74825.1;4464474.12;467648.16;60726.7;154824.55;;;;;;;19537.85;702737.26
41.081.374/0001-66;2024-01-01;1;4618034.74;1961.69;;;4616073.05;169236740.74;0;;;;;;;;;;;;;;9071466.31;;;;;;;;160165274.43;;;;;;0;;;;1510730.25;125730.21;220061.46;;;;;;;31629.91;1888151.83
41.081.374/0001-66;2024-02-01;1;7267192.11;1812.43;;;7265379.68;165564989.42;0;;;;;;;;;;;;;;8872726.77;;;;;;;;156692262.65;;;;;;377.47;;;377.47;1510730.25;108852.27;180514.47;;;;;;;27855.73;1827952.72
41.081.374/0001-66;2024-03-01;1;12067544.93;1717.04;;;12065827.89;161127441.11;0;;;;;;;;;;;;;;9098476.94;;;;;;;;152028964.17;;;;;;0;;;;1688463.22;114018.17;295729.88;;;;;;;31358.13;2129569.4
41.088.458/0001-21;2024-01-01;1;33429344.16;0;0;0;33429344.16;151164224.97;0;0;0;0;0;0;0;10626786.61;0;0;0;0;0;0;36124646.64;0;0;0;0;0;0;;104412791.72;0;;0;0;0;5776737.54;0;0;5776737.54;0;195783.02;1156765.8;0;0;0;0;0;0;6030512.13;7383060.95
41.088.458/0001-21;2024-02-01;1;8560797.71;0;0;0;8560797.71;181910814.23;0;0;0;0;0;0;0;10687387.43;0;0;0;0;0;0;68447047.57;0;0;0;0;0;0;;102776379.23;0;;0;0;0;488366.84;0;0;488366.84;0;197654.34;0;0;0;0;0;0;0;7246642.9;7444297.24
41.088.458/0001-21;2024-03-01;1;100767271.06;0;0;0;100767271.06;185297264.35;26429315.16;0;26429315.16;0;0;0;0;10354082.92;0;0;0;0;0;0;68757888.35;0;0;0;0;0;0;;79755977.92;0;;0;0;0;18566516.7;0;0;18566516.7;0;204743.44;0;0;0;0;0;0;0;25104584.55;25309327.99
41.088.534/0001-07;2024-01-01;1;1770665.61;0;1598565.7;0;172099.91;34300300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34300300;0;0;;0;0;;0;0;0;102628.16;0;0;102628.16;0;62845.37;0;0;0;0;0;0;0;37078.12;99923.49
41.088.534/0001-07;2024-02-01;1;398052.32;0;224824.48;0;173227.84;35600300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35600300;0;0;;0;0;;0;0;0;114162.12;0;0;114162.12;0;65402.79;0;0;0;0;0;0;0;40581.14;105983.93
41.088.534/0001-07;2024-03-01;1;334849.07;0;160420.59;0;174428.48;35600300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35600300;0;0;;0;0;;0;0;0;113445.52;0;0;113445.52;0;65290.89;0;0;0;0;0;0;0;45121.71;110412.6
41.114.606/0001-35;2024-01-01;1;41265682.3;16095.21;0;0;41249587.09;90319961.12;90319961.12;15929982.72;0;74389978.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3407263.1;0;0;3407263.1;0;174887.28;0;0;0;0;0;0;0;7839723.37;8014610.65
41.114.606/0001-35;2024-02-01;1;53038416.76;17923.39;0;0;53020493.37;95717717.99;95717717.99;15929982.72;0;79787735.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3657797.37;0;0;3657797.37;0;194860.82;0;0;0;0;0;0;0;9497421.61;9692282.43
41.114.606/0001-35;2024-03-01;1;49833456.95;15784.41;0;0;49817672.54;99744883.86;99744883.86;15929982.72;0;83814901.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3674682.18;0;0;3674682.18;0;194932.93;0;0;0;0;0;0;0;10192232.31;10387165.24
41.199.975/0001-78;2024-01-01;1;5629185.15;0;5629185.15;0;0;7374542.49;7374542.49;0;6156100;0;1218442.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;10054567.27;48346.97;390000;9616220.3;0;12568.86;0;927389.62;0;0;0;0;0;85000;1024958.48
41.199.975/0001-78;2024-02-01;1;5329477.18;0;5329477.18;0;0;7374542.49;7374542.49;0;6156100;0;1218442.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;10054567.27;48346.97;390000;9616220.3;0;12568.86;0;849760.98;0;0;0;0;0;100747.8;963077.64
41.199.975/0001-78;2024-03-01;1;5898576.35;0;5898576.35;0;0;16990762.79;16990762.79;0;6156100;0;10834662.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;438346.97;48346.97;390000;0;0;12568.86;0;768136.42;0;0;0;0;0;108621.7;889326.98
41.218.352/0001-03;2024-01-01;1;14193225.97;143.65;0;0;14193082.32;74425964.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12834532.71;0;0;0;0;0;;61591431.42;0;;0;0;0;8968.95;0;0;8968.95;0;15627.71;115113.53;0;0;0;0;0;0;133861.55;264602.79
41.218.352/0001-03;2024-02-01;1;10117920.97;149.66;0;0;10117771.31;78285109.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12814714.08;0;0;0;0;0;;65470395.27;0;;0;0;0;47343.32;0;0;47343.32;0;15627.71;115113.53;0;0;0;0;0;0;125347.57;256088.81
41.218.352/0001-03;2024-03-01;1;10335472.6;131.65;0;0;10335340.95;77947741.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12799243.76;0;0;0;0;0;;65148497.42;0;;0;0;0;6785.68;0;0;6785.68;0;15627.71;115113.53;0;0;0;0;0;0;91326.58;222067.82
41.218.404/0001-33;2024-01-01;1;963772.39;30554.07;0;0;933218.32;25695525;25695525;0;0;0;25695525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2352.44;0;0;2352.44;0;14659.05;0;0;0;0;0;0;0;32608.41;47267.46
41.218.404/0001-33;2024-02-01;1;833964.09;24309.54;0;0;809654.55;25695525;25695525;0;0;0;25695525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1772.65;0;0;1772.65;0;14659.05;0;0;0;0;0;0;0;42867.1;57526.15
41.218.404/0001-33;2024-03-01;1;731587.04;25948.02;0;0;705639.02;21255390.63;21255390.63;0;0;0;21255390.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4440848.42;0;4440000;848.42;0;14659.05;0;0;0;0;0;0;0;44244.68;58903.73
41.219.028/0001-00;2024-01-01;1;1261726.22;1000;0;0;1260726.22;89000000;89000000;0;89000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;222095.5;221966.66;0;128.84;0;46257.83;0;0;0;0;0;0;0;645201.89;691459.72
41.219.028/0001-00;2024-02-01;1;784231.68;1000;0;0;783231.68;76900000;76900000;0;76900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;222437.66;221966.66;0;471;0;42945.35;0;0;0;0;0;0;0;546217.41;589162.76
41.219.028/0001-00;2024-03-01;1;861031.79;1000;0;0;860031.79;76900000;76900000;0;76900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;222123.66;221966.66;0;157;0;46145.45;0;0;0;0;0;0;0;473470.36;519615.81
41.219.454/0001-35;2024-01-01;1;712691.12;712691.12;0;0;0;489016062.48;477750000;0;477750000;0;0;0;0;0;0;0;0;0;0;0;0;0;53268.47;0;11212794.01;0;0;;0;0;;0;0;0;0;0;0;0;0;27500;0;0;0;0;0;0;0;21931005.92;21958505.92
41.219.454/0001-35;2024-02-01;1;13864.62;13864.62;0;0;0;489904317.05;477750000;0;477750000;0;0;0;0;0;0;0;0;0;0;0;0;0;941523.04;0;11212794.01;0;0;;0;0;;0;0;0;0;0;0;0;0;27500;0;0;0;0;0;0;0;20934036.91;20961536.91
41.219.454/0001-35;2024-03-01;1;227947.09;227947.09;0;0;0;489686415.76;477750000;0;477750000;0;0;0;0;0;0;0;0;0;0;0;0;0;723621.75;0;11212794.01;0;0;;0;0;;0;0;0;0;0;0;0;0;27500;0;0;0;0;0;0;0;19937236.71;19964736.71
41.224.330/0001-48;2024-01-01;1;19706640.21;1999.98;0;0;19704640.23;290407053.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12897190.44;0;0;0;0;0;;277509862.82;0;;0;0;0;33043.19;0;0;33043.19;0;50387.91;71767.04;0;0;0;0;0;0;335384.41;457539.36
41.224.330/0001-48;2024-02-01;1;12219703.47;1999.98;0;0;12217703.49;297057602.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19714929.11;0;0;0;0;0;;277342673.32;0;;0;0;0;25558.36;0;0;25558.36;0;43419;135054.54;0;0;0;0;0;0;300120.85;478594.39
41.224.330/0001-48;2024-03-01;1;429404.53;2000;0;0;427404.53;309044999.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35911990.21;0;0;0;0;0;;273133009;0;;0;0;0;26561.45;0;0;26561.45;0;45673.87;210387.64;0;0;0;0;0;0;312556.46;568617.97
41.251.077/0001-11;2024-01-01;1;313145.3;1000;0;0;312145.3;2538201.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2538201.02;0;;0;0;0;2751285.43;0;0;2751285.43;0;15000;0;0;0;0;0;0;0;15231.67;30231.67
41.251.077/0001-11;2024-02-01;1;286329.49;1000;0;0;285329.49;2538201.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2538201.02;0;;0;0;0;108.75;0;0;108.75;0;16605.63;0;0;0;0;0;0;0;15259.15;31864.78
41.251.077/0001-11;2024-03-01;1;272500.45;1000;0;0;271500.45;2538201.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2538201.02;0;;0;0;0;36.25;0;0;36.25;0;18211.26;0;0;0;0;0;0;0;15223.04;33434.3
41.251.337/0001-59;2024-01-01;1;14944.54;14944.54;0;0;0;37003581.8;36415187;36415187;0;0;0;0;0;0;0;0;0;0;0;0;588394.8;0;0;0;0;0;0;;0;0;;0;0;0;3136.58;0;0;3136.58;0;11863.13;0;0;0;0;0;0;0;174676.87;186540
41.251.337/0001-59;2024-02-01;1;306986.88;306986.88;0;0;0;36636986.16;36415187;36415187;0;0;0;0;0;0;0;0;0;0;0;0;221799.16;0;0;0;0;0;0;;0;0;;0;0;0;14618.28;0;0;14618.28;0;11863.13;0;0;0;0;0;0;0;171120.54;182983.67
41.251.337/0001-59;2024-03-01;1;242409.81;284.43;0;0;242125.38;36636986.16;36415187;36415187;0;0;0;0;0;0;0;0;0;0;0;0;221799.16;0;0;0;0;0;0;;0;0;;0;0;0;12383.03;0;0;12383.03;0;11863.13;0;0;0;0;0;0;0;162515.97;174379.1
41.251.371/0001-23;2024-01-01;1;2800784.66;1600.49;481184.17;0;2318000;52901236.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;52901236.87;0;;0;0;0;2352.44;0;0;2352.44;497843.85;13500;0;0;0;0;0;0;0;63611.76;574955.61
41.251.371/0001-23;2024-02-01;1;4620470.6;8900.98;4611569.62;0;0;51180797.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;51180797.67;0;;0;0;0;1865.59;0;0;1865.59;558293.64;14123.85;0;0;0;0;0;0;0;57931.18;630348.67
41.251.371/0001-23;2024-03-01;1;5577689.75;10411.4;567278.35;0;5000000;50350701.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;50350701.97;0;;0;0;0;848.42;0;0;848.42;552765.98;14123.85;0;0;0;0;0;0;0;60972.97;627862.8
41.256.643/0001-88;2024-01-01;1;4080533.26;837;0;0;4079696.26;246056806.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32063634.89;0;0;0;10964500;0;0;;203028671.74;0;;0;0;0;101718.44;0;0;101718.44;2508953.1;220065.15;0;0;0;0;0;0;0;90282.4;2819300.65
41.256.643/0001-88;2024-02-01;1;4134335.78;764;0;0;4133571.78;249565435.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32349018.72;0;0;0;10964500;0;0;;206251916.61;0;;0;0;0;209713.38;0;0;209713.38;2508953.1;189387.36;0;0;0;0;0;0;0;880213.12;3578553.58
41.256.643/0001-88;2024-03-01;1;6983139.35;691;0;0;6982448.35;242244210.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28429726.52;0;0;0;11209255;0;0;;202605228.75;0;;0;0;0;469891.02;0;0;469891.02;2508953.1;198042;0;0;0;0;0;0;0;233248.41;2940243.51
41.269.052/0001-45;2024-01-01;2;1520348.7;1000;0;0;1519348.7;214550826.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14200869.8;0;0;0;0;0;0;;200349957.01;0;;0;0;0;115281.72;0;0;115281.72;2169767.7;204910.37;0;0;0;0;0;0;775;2046560.92;4422013.99
41.269.052/0001-45;2024-02-01;1;867463.46;1000;0;0;866463.46;219429090.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14256383.16;0;0;0;0;0;0;;205172707.01;0;;0;0;0;115682.72;0;0;115682.72;1952790.93;177904.64;0;0;0;0;0;0;775;6089327.89;8220798.46
41.269.052/0001-45;2024-03-01;1;2739359.15;1000;0;0;2738359.15;217126319.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13849710;0;0;0;0;0;0;;203276609.21;0;;0;0;0;115314.72;0;0;115314.72;1952790.93;186493.11;0;0;0;0;0;0;775;6252064.71;8392123.75
41.269.527/0001-01;2024-01-01;2;11638735.62;0;0;0;11638735.62;423344618.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33959596.39;0;0;0;0;0;;389385022.42;0;;0;0;0;2310524.41;0;0;2310524.41;5007538.36;379541.62;40456.63;0;0;0;0;0;0;0;5427536.61
41.269.527/0001-01;2024-02-01;1;12964975.7;0;0;0;12964975.7;421965999.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34407765.75;0;0;0;0;0;;387558234;0;;0;0;0;1958945.53;0;0;1958945.53;4552307.6;327257.37;159168.73;0;0;0;0;0;0;8081.5;5046815.2
41.269.527/0001-01;2024-03-01;1;6586793.3;0;0;0;6586793.3;429053423.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34776609.23;0;0;0;0;0;;394276814.15;0;;0;0;0;1532164.53;0;0;1532164.53;4552307.6;344405.82;282191.85;0;0;0;0;0;0;8081.5;5186986.77
41.272.747/0001-86;2024-01-01;1;8491319.66;97336.47;8393983.19;0;0;44871265.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;44871265.66;0;;0;0;0;0;0;0;0;540308.43;54698.73;2701.9;0;0;0;0;0;0;0;597709.06
41.272.747/0001-86;2024-02-01;1;7275811.83;36893.19;7238918.64;0;0;46048970.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;46048970.01;0;;0;0;0;0;0;0;0;529168.05;47452.85;13151.43;0;0;0;0;0;0;0;589772.33
41.272.747/0001-86;2024-03-01;1;7225944.56;49516.32;7176428.24;0;0;46050282.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;46050282.55;0;;0;0;0;0;0;0;0;529168.05;48327.11;22017.81;0;0;0;0;0;0;1500;601012.97
41.320.997/0001-44;2024-01-01;1;1267898.5;1108.24;22054.27;0;1244735.99;118386462.36;118386462.36;0;116900000;0;0;0;1486462.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;878941.76;855414.28;0;23527.48;0;14255.5;0;96260482.61;0;0;0;0;0;265874.44;96540612.55
41.320.997/0001-44;2024-02-01;1;666879.49;6617.74;72508.95;0;587752.8;118386462.36;118386462.36;0;116900000;0;0;0;1486462.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;897173.14;855414.28;0;41758.86;0;14255.5;0;96264551.97;0;0;0;0;0;74298.73;96353106.2
41.320.997/0001-44;2024-03-01;1;403333.9;13599.62;349094.37;0;40639.91;118369966.95;118369966.95;0;116900000;0;0;0;1469966.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;905802.17;855414.28;0;50387.89;0;14255.5;0;95905762.39;0;0;0;0;0;37869.67;95957887.56
41.325.993/0001-59;2024-01-01;1;10250176.66;3607.07;649598.63;0;9596970.96;96516571.01;45789617.01;0;27637010.19;0;18152606.82;0;0;7501954;0;0;0;0;0;0;0;0;0;0;0;43225000;0;;0;0;;0;0;0;58592.85;0;0;58592.85;0;13500;0;0;5021897.67;0;0;0;0;218382.43;5253780.1
41.325.993/0001-59;2024-02-01;1;11417077.5;10803.09;493060.9;0;10913213.51;98313758.01;45789617.01;0;27637010.19;0;18152606.82;0;0;9299141;0;0;0;0;0;0;0;0;0;0;0;43225000;0;;0;0;;0;0;0;14294.85;0;0;14294.85;0;13500;0;0;5906453.85;0;0;0;0;1769982.95;7689936.8
41.325.993/0001-59;2024-03-01;1;9311136.4;6622.04;436367.96;0;8868146.4;100345673.01;45789617.01;0;27637010.19;0;18152606.82;0;0;11331056;0;0;0;0;0;0;0;0;0;0;0;43225000;0;;0;0;;0;0;0;12100.23;0;0;12100.23;0;13500;0;0;6864544.71;0;0;0;0;206795.12;7084839.83
41.394.946/0001-67;2024-01-01;1;181016.02;1939;;;179077.02;341401000;341401000;;341401000;;;;;;;;;;;;;;;;;;;;;;;;;;2382.64;;;2382.64;;144006.23;;212500000;;;;;;6803.6;212650809.83
41.394.946/0001-67;2024-02-01;1;498692.51;1927;;;496765.51;341401000;341401000;;341401000;;;;;;;;;;;;;;;;;;;;;;;;;;2704.74;;;2704.74;;111246.47;;209500000;;;;;;12547.3;209623793.77
41.394.946/0001-67;2024-03-01;1;431711.78;1927;;;429784.78;326777061.22;326777061.22;;326777061.22;;;;;;;;;;;;;;;;;;;;;;;;;;2382.64;;;2382.64;;117098.87;;206000000;;;;;;18653.3;206135752.17
41.650.310/0001-39;2024-01-01;1;134843.35;59575.07;0;0;75268.28;156550000;156550000;0;156550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;24928.94;0;0;0;0;0;0;0;11913331.43;11938260.37
41.650.310/0001-39;2024-02-01;1;20474.62;5177.45;0;0;15297.17;156550000;156550000;0;156550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;24421.01;0;0;0;0;0;0;0;5714846.9;5739267.91
41.650.310/0001-39;2024-03-01;1;448239.17;65652.8;0;0;382586.37;146725000;146725000;0;146725000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;24421.01;0;0;0;0;0;0;0;600183.13;624604.14
